file,campaign,episode,actor,word_count,vocabulary,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,matt_cnt,marisha_cnt,travis_cnt,laura_cnt,sam_cnt,liam_cnt,ashley_cnt,taliesin_cnt,orion_cnt
CR-Extra_Critical Trolls for Extra Life.en_LIAM_treated.txt,Others,Others,LIAM,1469,346,0.2258782430418333,0.11155996466121297,0.09244734588174995,0.16595741811045392,0.14148328488862216,0.07002340183033336,0.05310259713108398,0.1395477444547104,2,0,0,0,0,0,0,0,0
CR-Extra_Deadlands One-Shot for MDA Charity.en_LIAM_treated.txt,Others,Others,LIAM,2628,547,0.1032400134520678,0.14046815038674698,0.06902477115360696,0.1082108289145748,0.19889711471573293,0.07102876070522005,0.061151625995660326,0.2479787346763902,3,0,1,0,0,0,0,0,0
CR-Extra_Episode 4 12 Dance Party_LIAM_treated.txt,Others,Others,LIAM,378,132,0.05983976555668471,0.2036253633635053,0.06496821307872286,0.03339399239004561,0.3408881431238627,0.005955616477205587,0.05412048306666982,0.23720842294330347,3,0,0,0,0,0,0,0,1
CR-Extra_Hearthstone One-Shot_LIAM_treated.txt,Others,Others,LIAM,3993,705,0.1731618039020576,0.11507634718125498,0.05661181989409716,0.18120283829086553,0.15425092102301666,0.0759349420140493,0.06810950400985584,0.17565182368480284,7,0,2,0,0,1,0,0,0
CR-Extra_Honey Heist 2 Electric Beargaloo.en_LIAM_treated.txt,Others,Others,LIAM,2630,593,0.13655286455437313,0.12373018213817749,0.07138540090222945,0.1467114074489534,0.19190991243635802,0.06839730975094405,0.046015636710005275,0.2152972860589592,4,0,0,0,0,0,0,0,0
CR-Extra_One-Shot Epic Level Battle Royale_LIAM_treated.txt,Others,Others,LIAM,3469,568,0.18169494852221807,0.12799060304297022,0.05019582105298669,0.1921254481495907,0.13678031546050914,0.07991707124083386,0.1043479327614602,0.12694785976943104,8,8,2,0,1,2,0,2,0
CR-Extra_Pants Optional Critmas_LIAM_treated.txt,Others,Others,LIAM,1636,428,0.09218619485154529,0.15414989748652136,0.060539904320753284,0.10464917609537551,0.2110638621003873,0.09398018072746603,0.08148872351735134,0.20194206090059982,3,4,3,2,3,5,2,2,0
CR-Extra_RPG Show QA and Battle Royale.en_LIAM_treated.txt,Others,Others,LIAM,5747,936,0.10668342609348849,0.14234984805545114,0.06727387578106325,0.1523820295694335,0.15770862498719573,0.09499521972206092,0.0992099737084713,0.17939700208283557,16,9,3,1,1,27,7,12,0
CR-Extra_songofthelorelei_LIAM_treated.txt,Others,Others,LIAM,18935,2261,0.15331907759196375,0.11349796109745526,0.07022349781901369,0.15504681661243802,0.12146388940196931,0.13032636649095639,0.07184893650274936,0.1842734544834543,17,0,2,0,0,2,0,0,0
CR-Extra_Talks Machina Campaign Wrap-up_LIAM_treated.txt,Others,Others,LIAM,2166,496,0.08826136806893535,0.16693656103355753,0.059183697592227025,0.11561920071866764,0.18717272845474642,0.09139962884599473,0.06889989480029786,0.22252692048557346,4,3,2,3,2,4,2,3,0
CR-Extra_Talks Machina Fireside Chat_LIAM_treated.txt,Others,Others,LIAM,1173,352,0.0747428961349125,0.11085928742018814,0.0622410683823171,0.1070819320563435,0.23024808695228347,0.12280060437685822,0.06408100599502851,0.22794511868206854,4,1,1,2,1,3,2,2,0
CR-Extra_Talks Machina Live From Wonder-Con_LIAM_treated.txt,Others,Others,LIAM,449,163,0.09026564941630665,0.11437938536017403,0.08116554830407208,0.10169439593099856,0.25636547476790145,0.057603333639734036,0.027545423905383455,0.2709807886754297,1,0,1,0,0,2,0,0,0
CR-Extra_Talks Machina Live SDCC 2017_LIAM_treated.txt,Others,Others,LIAM,718,251,0.061712116671661175,0.20547397862351416,0.0501048846269104,0.11017880331635202,0.25729697332933776,0.03150534412146639,0.020297672560183798,0.2634302267505743,2,4,0,0,0,2,0,0,0
CR-Scope_Critical Role Talks Machina style w Matt Taliesin Laura Sam  GenCon2017 SPOILERS E108.en_LIAM_treated.txt,Others,Others,LIAM,364,133,0.04866503727995544,0.16474337159298333,0.04594251771184605,0.19150450143860406,0.1394363146985119,0.08712062617950066,0.06648516536212604,0.2561024657364725,3,0,0,1,1,1,0,0,0
CR-Scope_Critical Role Talks Machina Style with Matt Marisha Taliesin  Brian  MomoCon 2017 Spoilers E98.en_LIAM_treated.txt,Others,Others,LIAM,156,49,0.14230851290804353,0.25325368039257523,0.0,0.27106891401749517,0.16161723917217838,0.08502240238958822,0.03669724770642201,0.05003200341369746,1,0,0,0,0,0,0,0,0
CR-Scope_Critical Roles Critmas Talks Machina.en_LIAM_treated.txt,Others,Others,LIAM,1186,391,0.06394109445398292,0.16073424518626922,0.04339559591164168,0.12609612481707247,0.26209050159593467,0.08295403477639629,0.05142712282359448,0.20936128043510827,7,0,0,0,0,0,0,0,0
CR-Scope_Critical Roles Impromptu QA during technical difficulties at GeekSundry Spoilers E50.en_LIAM_treated.txt,Others,Others,LIAM,800,224,0.12140638626661977,0.13179516210468337,0.058920730121329895,0.10209764531281079,0.2344742116617451,0.08216159977967841,0.06549977814838048,0.20364448660475218,0,0,1,0,0,0,0,0,0
CR-Scope_Liam  Travis secret plan to win the fight in E52 Spoilers E52.en_LIAM_treated.txt,Others,Others,LIAM,51,29,0.0,0.12225705329153605,0.0,0.0,0.0,0.4409613375130616,0.0,0.4367816091954023,0,0,0,0,0,0,0,0,0
CR-Scope_Short Periscope before the start of Critical Role E54 Spoilers E54.en_LIAM_treated.txt,Others,Others,LIAM,273,97,0.25716064757160645,0.058352606297811783,0.13158987131589872,0.27930973136452586,0.024965901678230443,0.12681610626816103,0.06368973492261164,0.058115400581154,1,0,0,0,0,0,0,0,0
zcharacter-backgrounds_FINAL_LIAM_treated.txt,Others,Others,LIAM,227,101,0.04443886517700227,0.19608335425558626,0.017700225960331408,0.12268809105364469,0.2724495773704913,0.05301698886936146,0.06674198677713616,0.22688091053644657,0,0,0,1,0,4,0,0,0
zEP125_FINAL_LIAM_treated.txt,Others,Others,LIAM,3840,771,0.09412071773342696,0.16627638104130904,0.08845943173922796,0.13492241464876134,0.14824849369354795,0.091264341618172,0.07022200328648681,0.20648621623906804,2,0,0,2,0,1,0,0,0
C1E004_FINAL_ASHLEY_treated.txt,C1,4,ASHLEY,2064,468,0.10396427407411644,0.13887252911880246,0.044937588271283746,0.14342403952266322,0.17638246410539377,0.11399932527860847,0.05571025862414017,0.22270952100499175,0,0,5,1,0,2,4,0,0
C1E005_FINAL_ASHLEY_treated.txt,C1,5,ASHLEY,1723,403,0.11649532856294721,0.17806455644783303,0.0590694622379152,0.13004405836952784,0.1596662812861294,0.1313689341624223,0.03632784426460019,0.18896353466862487,1,0,10,1,5,0,6,1,0
C1E006_FINAL_ASHLEY_treated.txt,C1,6,ASHLEY,1195,344,0.13305740115455836,0.14882184221036196,0.06724757651671932,0.18503430998801876,0.1686090839777802,0.10255963402679447,0.04897070035943798,0.14569945176632895,0,0,5,0,4,0,6,0,0
C1E007_FINAL_ASHLEY_treated.txt,C1,7,ASHLEY,1000,227,0.14545258310548279,0.1531755168609392,0.060008634335875666,0.17527701827601094,0.10898450616395644,0.11155082266033482,0.06352232935194513,0.182028589245455,0,0,2,1,3,0,0,0,2
C1E008_FINAL_ASHLEY_treated.txt,C1,8,ASHLEY,1126,258,0.15422744827925514,0.15979926693070282,0.03632136970800226,0.18282453076185085,0.14647856141300342,0.11627020245504416,0.0309340483628939,0.1731445720892475,0,1,0,0,3,1,0,0,3
C1E009_FINAL_ASHLEY_treated.txt,C1,9,ASHLEY,319,133,0.13477685448352172,0.11694257013299779,0.08329174893146168,0.1584691154455317,0.23262676010500968,0.131370549564991,0.05593282853485497,0.08658957280163157,0,0,2,0,0,0,6,0,0
C1E010_FINAL_ASHLEY_treated.txt,C1,10,ASHLEY,1785,481,0.09998349804726893,0.139533178092741,0.04304564929072164,0.10442068978162419,0.26734996974641995,0.09153083114835255,0.063715873044977,0.19042031084789482,5,0,4,0,4,1,7,0,1
C1E011_FINAL_ASHLEY_treated.txt,C1,11,ASHLEY,1781,347,0.16743011041501815,0.12889011491582755,0.08891276415032703,0.16044659644436052,0.11907544663274115,0.11641851720107728,0.06124730495887565,0.15757914528177244,2,0,7,1,2,3,1,0,0
C1E012_FINAL_ASHLEY_treated.txt,C1,12,ASHLEY,321,133,0.13281734408073378,0.11524235102948409,0.08208077654957133,0.15616514506852536,0.22924461739111848,0.12946056316948537,0.05511962540890723,0.09986957730217444,0,0,2,0,0,0,6,0,0
C1E013_FINAL_ASHLEY_treated.txt,C1,13,ASHLEY,1226,335,0.13590121377955522,0.1484862835894198,0.08157054655160316,0.15254683224584292,0.1964849505367291,0.13355960148740614,0.04651652283729741,0.10493404897214621,0,1,5,0,2,0,6,4,1
C1E014_FINAL_ASHLEY_treated.txt,C1,14,ASHLEY,169,69,0.16092887301071776,0.037999350438454045,0.13316011692107826,0.13965573238064305,0.22897044494965896,0.0735628450795713,0.0,0.2257226372198766,0,0,2,0,1,0,0,0,1
C1E015-FINAL_ASHLEY_treated.txt,C1,Others,ASHLEY,1347,366,0.10181766543595568,0.1474723090031241,0.05765407554671968,0.14800482817381427,0.20155850610621978,0.12129011644419199,0.04799772791820505,0.17420477137176937,1,0,3,1,3,1,6,0,0
C1E015_FINAL_ASHLEY_treated.txt,C1,15,ASHLEY,1027,260,0.0790015169492798,0.1686066595575314,0.039906279569246486,0.14076087772788032,0.18005136600531685,0.11431189077965184,0.04250461843468857,0.23485679097640466,1,0,1,1,3,1,0,0,0
C1E016_FINAL_ASHLEY_treated.txt,C1,16,ASHLEY,844,224,0.06882107821859536,0.1773374424863269,0.03663512457678618,0.13232485458807186,0.1617978991231878,0.11270509592846602,0.07646063026304369,0.2339178748155222,0,0,2,2,1,2,1,3,0
C1E017_FINAL_ASHLEY_treated.txt,C1,17,ASHLEY,320,133,0.13477685448352172,0.11694257013299779,0.08329174893146168,0.1584691154455317,0.23262676010500968,0.131370549564991,0.05593282853485497,0.08658957280163157,0,0,2,0,0,0,6,0,0
C1E022_FINAL_ASHLEY_treated.txt,C1,22,ASHLEY,994,242,0.08923052005020987,0.17689535558584943,0.0680127954217225,0.1321383741176153,0.1822807704247594,0.10938195953515366,0.08264384726477614,0.15941637759991362,0,0,0,0,1,1,2,1,0
C1E032_FINAL_ASHLEY_treated.txt,C1,32,ASHLEY,1197,278,0.136156888595913,0.21619424302351134,0.09724236431553504,0.10696550208745331,0.15338387167655462,0.07029224346297513,0.060953636563392644,0.15881125027466492,1,0,3,0,3,0,0,4,0
C1E034_FINAL_ASHLEY_treated.txt,C1,34,ASHLEY,834,185,0.10684790972044113,0.1909976917158246,0.04458835598871506,0.12568607335214158,0.15661708130289817,0.08976660682226212,0.04778148243139267,0.2377147986663247,0,1,4,1,2,4,0,5,0
C1E035-1_FINAL_ASHLEY_treated.txt,C1,Others,ASHLEY,424,113,0.09917154735532424,0.21375899007677598,0.05714199010712226,0.1854155919036203,0.14681516098686004,0.1398658695718144,0.027493703152975446,0.13033714684550723,0,0,0,0,0,0,0,1,0
C1E035-2_FINAL_ASHLEY_treated.txt,C1,Others,ASHLEY,2,2,0.0,0.2781609195402299,0.0,0.05402298850574713,0.3132183908045978,0.0,0.0,0.35459770114942535,0,0,0,0,0,0,0,0,0
C1E036_FINAL_ASHLEY_treated.txt,C1,36,ASHLEY,447,196,0.10319186605291113,0.11684961303050229,0.06282563609691942,0.11706881143878463,0.22012578616352196,0.12448783448834032,0.04652064680391859,0.20892980592510157,0,1,5,2,0,1,0,1,2
C1E037_FINAL_ASHLEY_treated.txt,C1,37,ASHLEY,870,226,0.07727191091954025,0.19816361350574713,0.024447737068965518,0.0978582974137931,0.1753996048850575,0.06999820402298851,0.07543103448275863,0.28142959770114934,0,1,2,0,1,0,0,0,0
C1E038_FINAL_ASHLEY_treated.txt,C1,38,ASHLEY,537,149,0.07184423264445913,0.21273316347393917,0.05803529300745494,0.09795225063697273,0.19496083797301128,0.0893334591551068,0.0506432638168035,0.22449749929225252,0,1,3,0,1,1,0,0,0
C1E040_FINAL_ASHLEY_treated.txt,C1,40,ASHLEY,650,190,0.1659343839616933,0.11715646294298719,0.05859138625062485,0.15388460627746062,0.1228130179694283,0.10686942566234314,0.054250309137309584,0.22050040779815305,1,0,5,1,0,0,0,1,0
C1E041_FINAL_ASHLEY_treated.txt,C1,41,ASHLEY,219,77,0.11301997876652833,0.1798088987549464,0.0,0.262088601486343,0.13488080301129235,0.07875687674934852,0.04261171701573207,0.18883312421580928,0,0,0,0,0,0,0,0,0
C1E048_FINAL_ASHLEY_treated.txt,C1,48,ASHLEY,755,212,0.13986831093777138,0.13483128325780422,0.039933050165006076,0.14713173643239486,0.15900585811056198,0.10715131610111951,0.03885932639623564,0.2332191185991063,1,0,5,2,3,3,0,2,0
C1E050_FINAL_ASHLEY_treated.txt,C1,50,ASHLEY,1154,260,0.10733299485022121,0.17314861826358163,0.06564154638427504,0.1575832305795314,0.14921302676434323,0.12138971494886487,0.035134547037063896,0.19055632117211865,0,0,11,0,4,1,2,1,0
C1E051_FINAL_ASHLEY_treated.txt,C1,51,ASHLEY,752,230,0.11655591686695886,0.14002544889014565,0.048607380178142236,0.18122437438145056,0.11815354163721195,0.09064046373533154,0.06828785522409161,0.23650501908666757,0,0,5,0,1,0,2,0,0
C1E052_FINAL_ASHLEY_treated.txt,C1,52,ASHLEY,955,200,0.13424110116184415,0.10126051456622018,0.03640938355657515,0.1957127704186092,0.16671600187473792,0.13622684328671159,0.06376575643207776,0.16566762870322407,0,2,2,0,1,0,0,1,0
C1E053_FINAL_ASHLEY_treated.txt,C1,53,ASHLEY,1616,343,0.039851690520638874,0.1780318744382217,0.021892069418516215,0.09557145820369217,0.24021641429855495,0.06427608380004149,0.0764277812348752,0.28373262808545946,0,1,1,0,5,2,3,0,0
C1E054_FINAL_ASHLEY_treated.txt,C1,54,ASHLEY,972,231,0.11097480010391708,0.18993736108304707,0.03980602141846838,0.14640764367981984,0.16017665906532344,0.08099760413359121,0.0524492682504402,0.2192506422653927,0,1,1,2,2,2,0,0,0
C1E055_FINAL_ASHLEY_treated.txt,C1,55,ASHLEY,708,169,0.1212777121868031,0.12701692247146792,0.021267873540600817,0.1380362062180244,0.21166207529843895,0.10983208710481439,0.053161484979666794,0.21774563820018367,0,2,7,0,2,0,0,5,0
C1E056_FINAL_ASHLEY_treated.txt,C1,56,ASHLEY,1231,270,0.03985902964656075,0.1506311013027372,0.0235888890139957,0.09293684483127468,0.24679945503473594,0.10371229437131951,0.04928332563926452,0.29318906016011176,1,2,1,0,0,2,0,1,0
C1E057_FINAL_ASHLEY_treated.txt,C1,57,ASHLEY,750,196,0.052316035248926716,0.16137681705204493,0.022233938389696464,0.11324847480605559,0.2481584695337802,0.04204263011222415,0.08825788958349022,0.27236574527378177,0,0,3,0,0,1,0,0,0
C1E058_FINAL_ASHLEY_treated.txt,C1,58,ASHLEY,2186,417,0.0914431673052363,0.17974822112753147,0.03511767925561029,0.09368363437328957,0.23112570698777596,0.07061485130450647,0.04310162379127897,0.255165115854771,2,1,4,3,1,6,2,4,0
C1E059_FINAL_ASHLEY_treated.txt,C1,59,ASHLEY,860,214,0.06435074029611845,0.16611644657863148,0.07332933173269306,0.0898859543817527,0.2017557022809124,0.07155362144857944,0.08305822328931572,0.24994997999199672,0,0,1,1,2,2,0,1,0
C1E062_FINAL_ASHLEY_treated.txt,C1,62,ASHLEY,640,179,0.12329774485238042,0.1382775901514326,0.09614337073755311,0.15026146639067436,0.1571521952282384,0.05597014925373134,0.04657370083887132,0.23232378254711847,0,0,0,1,2,0,0,2,0
C1E069_FINAL_ASHLEY_treated.txt,C1,69,ASHLEY,460,146,0.08554680957963491,0.12456874895327416,0.06122927482833697,0.11817116060961314,0.23269134148383858,0.083503600736895,0.04920448836040865,0.24508457544799872,0,0,0,1,0,0,0,1,0
C1E071_FINAL_ASHLEY_treated.txt,C1,71,ASHLEY,745,191,0.11614651138242847,0.14126878012737062,0.02791949614721509,0.1838605256676401,0.14666971605502974,0.15010027796347772,0.12109003905562787,0.11294465360121035,0,0,0,0,2,0,0,1,0
C1E074_FINAL_ASHLEY_treated.txt,C1,74,ASHLEY,670,188,0.08569276801888905,0.15410450039691423,0.042948156893077405,0.0721162653422622,0.19827393189358625,0.025626412098760404,0.0563007592257119,0.3649372061307986,0,0,2,0,0,0,1,0,0
C1E075_FINAL_ASHLEY_treated.txt,C1,75,ASHLEY,596,161,0.0661905338336763,0.18264132671589398,0.049001331557922766,0.12444014041883548,0.16559738530444257,0.08321026510107736,0.05597385304442561,0.27294516402372593,0,0,3,3,0,1,0,0,0
C1E076_FINAL_ASHLEY_treated.txt,C1,76,ASHLEY,667,198,0.16491460382661333,0.10723165063236406,0.07539725435088099,0.16271213922819155,0.12140579396821963,0.11524429791373904,0.07220840990163226,0.18088585017835906,0,2,0,0,1,1,0,0,0
C1E077_FINAL_ASHLEY_treated.txt,C1,77,ASHLEY,1129,276,0.1701636082246297,0.07615520672120274,0.052697324784435104,0.2177979217333628,0.13203625912005304,0.10981649347778025,0.05966172894096838,0.181671456997568,0,1,1,0,2,0,0,4,0
C1E084_FINAL_ASHLEY_treated.txt,C1,84,ASHLEY,1558,369,0.07328404053467652,0.14189689353266002,0.053782470709356836,0.0837580512043836,0.2375158471526177,0.09345778488713424,0.05073641399144041,0.2655684979877307,1,0,2,0,6,0,0,1,0
C1E089_FINAL_ASHLEY_treated.txt,C1,89,ASHLEY,1318,274,0.06370960943239434,0.1708236484289379,0.037623595437958395,0.07297098743872917,0.2629797791239628,0.04906482964604434,0.04701745089301843,0.2958100995989546,0,4,6,2,0,5,2,3,0
C1E094.5_FINAL_ASHLEY_treated.txt,C1,Others,ASHLEY,2106,377,0.0990086741016109,0.13898698884758368,0.07558085501858736,0.12475216852540273,0.17668835192069396,0.10138630731102852,0.05596344485749692,0.22763320941759607,4,0,0,0,0,0,0,0,0
C1E094_FINAL_ASHLEY_treated.txt,C1,94,ASHLEY,1250,258,0.0635812955429389,0.15272251777012827,0.05325450400107292,0.08781125664982789,0.22257365103491436,0.08302785104385532,0.04365416424516072,0.2933747597121016,0,0,1,0,3,0,1,1,0
C1E095_FINAL_ASHLEY_treated.txt,C1,95,ASHLEY,2995,495,0.05672469166581119,0.18375886628830648,0.04022642948276116,0.08727214066784965,0.25614590818655986,0.06571441141533091,0.07325717246672236,0.2369003798266583,1,1,6,1,2,0,0,3,0
C1E096_FINAL_ASHLEY_treated.txt,C1,96,ASHLEY,2872,474,0.08746010600063259,0.15872780072647813,0.06569451499439329,0.10119897641342165,0.20260880399467118,0.08713903717689456,0.047987808968841965,0.2491829517246667,0,1,4,2,2,2,2,0,0
C1E097_FINAL_ASHLEY_treated.txt,C1,97,ASHLEY,1165,254,0.04555464597433444,0.17606161580057877,0.025215897429984667,0.08702770635643543,0.25032571975418255,0.07868005672712179,0.03675733013570696,0.3003770278216555,0,0,1,0,2,0,0,2,0
C1E098_FINAL_ASHLEY_treated.txt,C1,98,ASHLEY,999,246,0.05509112280431941,0.16164822972394016,0.08352099834122442,0.08602563961727325,0.2592962836835803,0.055860091617141415,0.06660368445914028,0.2319539497533807,1,0,3,0,0,2,0,1,0
C1E099_FINAL_ASHLEY_treated.txt,C1,99,ASHLEY,694,191,0.11857759184207088,0.16691257493976805,0.036624768877350916,0.11977289281512057,0.15241955064154045,0.10761444072988066,0.07119511420727266,0.22688306594699587,0,0,1,0,2,0,2,1,0
C1E100_FINAL_ASHLEY_treated.txt,C1,100,ASHLEY,2213,470,0.12535415619430607,0.13310560709226338,0.07609788420234882,0.13111776264680344,0.13946899419640815,0.08865900470685005,0.08601425764291916,0.22018233331810086,0,1,11,1,9,1,1,0,0
C1E101_FINAL_ASHLEY_treated.txt,C1,101,ASHLEY,569,153,0.08792331264241378,0.27170582226761997,0.02784107278489301,0.09289960975354235,0.1552080877923575,0.08247557685759933,0.06856813598386632,0.21337838191770778,0,4,2,1,2,0,0,0,0
C1E102_FINAL_ASHLEY_treated.txt,C1,102,ASHLEY,1091,263,0.12024237444798191,0.17398582725685527,0.07687172640443667,0.1117900790797987,0.14796138440998255,0.10036972373420973,0.06131251925644448,0.20746636541029062,3,1,4,1,2,0,0,2,0
C1E103_FINAL_ASHLEY_treated.txt,C1,103,ASHLEY,1353,273,0.08559396437553012,0.14943230011458164,0.027082930313537004,0.09313849496287256,0.22862755018526515,0.05187422806208241,0.06313894138480082,0.30111159060133036,0,2,2,0,2,7,0,1,0
C1E104_FINAL_ASHLEY_treated.txt,C1,104,ASHLEY,581,150,0.04026153720936542,0.18972299845356627,0.006565560650044764,0.01399929460918636,0.28744675655877805,0.037657017282074934,0.055970048020836154,0.36837678721614797,0,1,2,1,0,0,0,0,0
C1E112_FINAL_ASHLEY_treated.txt,C1,112,ASHLEY,381,115,0.11756852719784122,0.1598068456185201,0.0908109643516546,0.13932680017043034,0.13679875017753163,0.10225820195994888,0.07254651327936373,0.1808833972447096,0,0,1,1,0,2,0,0,0
C1E113_FINAL_ASHLEY_treated.txt,C1,113,ASHLEY,934,229,0.09217952702228548,0.17220879991178037,0.05951820031879379,0.11821435374081461,0.17282032260328217,0.10400898236609155,0.0888011147757917,0.1922486992611603,0,0,4,2,2,1,4,0,0
C1E114_FINAL_ASHLEY_treated.txt,C1,114,ASHLEY,1227,281,0.10240227807454229,0.201654027526734,0.06334380143591399,0.10753198493401055,0.20203774575637934,0.06843311690278801,0.06430309701002715,0.1902939483596046,1,4,12,3,4,0,0,2,0
C1E115_FINAL_ASHLEY_treated.txt,C1,115,ASHLEY,1119,247,0.07055278780465978,0.18376540079353243,0.040914650517586,0.07128367292145223,0.25058918290027143,0.09404552370156019,0.05909728230064736,0.2297514990602906,0,2,11,3,5,2,0,2,0
C2E001_FINAL_ASHLEY_treated.txt,C2,1,ASHLEY,949,222,0.10166128287955697,0.20976772804183974,0.01465928318720197,0.09115520689124751,0.20893708660206123,0.02596523611752039,0.08003384094754655,0.2678203353330256,1,0,0,0,0,0,0,0,0
C2E004_FINAL_ASHLEY_treated.txt,C2,4,ASHLEY,707,165,0.017171941788352733,0.17342425814740695,0.007906505571615647,0.08964000691819238,0.22513774615175555,0.0939638771526697,0.046154226274306334,0.3466014379957008,0,0,0,0,0,0,0,0,0
C2E009_FINAL_ASHLEY_treated.txt,C2,9,ASHLEY,799,223,0.06432036811657026,0.19404478084726826,0.027091912438938996,0.09519681232390258,0.20251412947433353,0.08737766959537187,0.042713525949884125,0.2867408012537303,0,0,0,0,0,0,0,0,0
C2E010_FINAL_ASHLEY_treated.txt,C2,10,ASHLEY,1050,247,0.14500168001647498,0.17153510150551154,0.07577416243049608,0.11581274861534124,0.14400450894744257,0.07760592232904476,0.07056069195001138,0.1997051842056774,0,0,0,0,0,0,0,0,0
C2E014_FINAL_ASHLEY_treated.txt,C2,14,ASHLEY,1066,238,0.04017953709712308,0.22880164395414235,0.04969716634220204,0.06363111976350132,0.21110029562333263,0.08025091931646117,0.07576249188838417,0.2505768260148532,1,0,1,0,0,0,1,0,0
C2E015_FINAL_ASHLEY_treated.txt,C2,15,ASHLEY,908,218,0.1769976917291283,0.20170137718183476,0.08885546074642736,0.12530798557979098,0.12325907098581321,0.10343128355421842,0.0768991363435952,0.10354799387919184,0,0,0,0,0,0,0,0,0
C2E016_FINAL_ASHLEY_treated.txt,C2,16,ASHLEY,981,253,0.1874262284897807,0.13304342424054172,0.06464558613406224,0.1655960738025719,0.11381002671305213,0.0819034602721004,0.06745356277567248,0.18612163757221845,1,0,0,0,0,0,0,0,0
C2E017_FINAL_ASHLEY_treated.txt,C2,17,ASHLEY,1489,324,0.26776636481979454,0.07510380935186857,0.1162569720926255,0.1615815129084672,0.10382835586891039,0.06558280518049049,0.04942940488972928,0.16045077488811393,0,0,0,0,0,0,0,0,0
C2E018_FINAL_ASHLEY_treated.txt,C2,18,ASHLEY,1094,266,0.16418475885181408,0.11902472193889942,0.06884258584681141,0.12545534023022,0.16067803195881292,0.12446451988926123,0.03536840060226334,0.2019816406819175,0,0,0,0,0,0,0,0,0
C2E019_FINAL_ASHLEY_treated.txt,C2,19,ASHLEY,1374,280,0.15021664791650421,0.12215823651937578,0.0886752731768716,0.14160642480813573,0.1465074573665861,0.05427893558483799,0.06290029740356662,0.233656727224122,0,0,0,0,0,0,0,0,0
C2E020_FINAL_ASHLEY_treated.txt,C2,20,ASHLEY,1081,260,0.12653867720488104,0.141625056740808,0.044858615257269495,0.0940428827000614,0.18115671143627674,0.06365651117460147,0.06111986328802969,0.28700168219807215,0,0,0,0,0,0,0,0,0
C2E021_FINAL_ASHLEY_treated.txt,C2,21,ASHLEY,928,235,0.21582204873875444,0.14767334607723875,0.06944537275923375,0.1433823037950994,0.150106273477081,0.06213322282674081,0.07550095579290707,0.1359364765329448,1,0,0,0,0,0,0,0,0
C2E022_FINAL_ASHLEY_treated.txt,C2,22,ASHLEY,1243,253,0.21106910359947204,0.12208899129773382,0.07708999798662222,0.13026554215789357,0.12806201203552495,0.11657457327576563,0.037314601463054514,0.17753517818393325,1,0,0,0,0,0,0,0,0
C2E023_FINAL_ASHLEY_treated.txt,C2,23,ASHLEY,695,185,0.15844322506416497,0.09560580582352421,0.058412248871581564,0.1733781750597398,0.134680060182317,0.13335250907159926,0.07573679086644837,0.17039118506062484,0,0,0,0,0,0,0,0,0
C2E025_FINAL_ASHLEY_treated.txt,C2,25,ASHLEY,991,254,0.21698397927617516,0.098526194009205,0.06730213022811297,0.13600010060109152,0.15911320137823495,0.07825507406755364,0.059631296999572446,0.18418802344005433,0,0,0,0,0,0,0,0,0
C2E034_FINAL_ASHLEY_treated.txt,C2,34,ASHLEY,1285,294,0.2339578454332553,0.15074160811865728,0.04798334634400208,0.15312256049960968,0.13295602393963052,0.03086130627114234,0.04474368982565704,0.2056336195680458,1,0,0,0,0,0,0,0,0
C2E037_REVISED_ASHLEY_treated.txt,C2,37,ASHLEY,238,68,0.0738055476355342,0.20687548368701886,0.10207323530609753,0.031200358437538194,0.23803511058612686,0.06170828072176287,0.08207404993686612,0.20422793368905542,0,0,0,0,0,0,0,0,0
C2E044_FINAL_ASHLEY_treated.txt,C2,44,ASHLEY,177,40,0.0,0.30815508021390375,0.0,0.164605614973262,0.2595254010695187,0.0,0.08622994652406417,0.18148395721925134,0,0,0,0,0,0,0,0,0
C2E045_FINAL_ASHLEY_treated.txt,C2,45,ASHLEY,47,23,0.0,0.30815508021390375,0.0,0.164605614973262,0.2595254010695187,0.0,0.08622994652406417,0.18148395721925134,0,0,0,0,0,0,0,0,0
C2E046_FINAL_ASHLEY_treated.txt,C2,46,ASHLEY,2324,416,0.1879824116542297,0.13990982907650037,0.06117467411960743,0.13307734748128872,0.1388453886322219,0.0809643496045966,0.060427893912626714,0.1976181055189286,0,0,0,0,0,0,0,0,0
C2E047.en_ASHLEY_treated.txt,C2,Others,ASHLEY,47,23,0.0,0.30815508021390375,0.0,0.164605614973262,0.2595254010695187,0.0,0.08622994652406417,0.18148395721925134,0,0,0,0,0,0,0,0,0
C2E048.en_ASHLEY_treated.txt,C2,Others,ASHLEY,47,23,0.0,0.30815508021390375,0.0,0.164605614973262,0.2595254010695187,0.0,0.08622994652406417,0.18148395721925134,0,0,0,0,0,0,0,0,0
C2E049.en_ASHLEY_treated.txt,C2,Others,ASHLEY,47,23,0.0,0.30815508021390375,0.0,0.164605614973262,0.2595254010695187,0.0,0.08622994652406417,0.18148395721925134,0,0,0,0,0,0,0,0,0
C2E050.en_ASHLEY_treated.txt,C2,Others,ASHLEY,47,23,0.0,0.30815508021390375,0.0,0.164605614973262,0.2595254010695187,0.0,0.08622994652406417,0.18148395721925134,0,0,0,0,0,0,0,0,0
